titulo,titular,uso,volumen_m3_anio,volumen_hm3_anio,volumen_punto_m3_anio,volumen_punto_hm3_anio,fecha_titulo,latitud,longitud,cve_acui,nom_acui,en_bbox_piloto,fuente
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1545264.0,1.545264,9198.0,0.009198,1996-06-28,19.300527777777777,-99.15205555555556,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,725328.0,0.725328,4317.428571428572,0.004317428571428572,1996-06-28,19.265027777777775,-99.16066666666669,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,315360.0,0.31536,1877.142857142857,0.0018771428571428572,1996-06-28,19.28388888888889,-99.23194444444444,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,3754.285714285714,0.0037542857142857143,1996-06-28,19.39022222222222,-99.1926388888889,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,536112.0,0.536112,3191.1428571428573,0.0031911428571428572,1996-06-28,19.299611111111112,-99.20508333333332,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,157680.0,0.15768,938.5714285714286,0.0009385714285714286,1996-06-28,19.363666666666667,-99.27255555555556,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,157680.0,0.15768,938.5714285714286,0.0009385714285714286,1996-06-28,19.3105,-99.17277777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1103760.0,1.10376,6570.0,0.00657,1996-06-28,19.33936111111111,-99.15266666666668,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,839808.0,0.839808,4998.857142857143,0.004998857142857143,1996-06-28,19.43430555555556,-99.20744444444443,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,819936.0,0.819936,4880.571428571428,0.0048805714285714286,1996-06-28,19.445166666666665,-99.19402777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1324512.0,1.324512,7884.0,0.007884,1996-06-28,19.34875,-99.17472222222224,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,883008.0,0.883008,5256.0,0.005256,1996-06-28,19.316111111111116,-99.15805555555556,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,5631.428571428572,0.005631428571428572,1996-06-28,19.32397222222222,-99.17291666666668,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,536112.0,0.536112,3191.1428571428573,0.0031911428571428572,1996-06-28,19.307194444444445,-99.16294444444443,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,536112.0,0.536112,3191.1428571428573,0.0031911428571428572,1996-06-28,19.305722222222222,-99.15291666666668,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1608336.0,1.608336,9573.42857142857,0.009573428571428571,1996-06-28,19.328972222222223,-99.15641666666669,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1166832.0,1.166832,6945.428571428572,0.006945428571428571,1996-06-28,19.331694444444445,-99.15158333333332,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,3754.285714285714,0.0037542857142857143,1996-06-28,19.27861111111111,-99.19055555555556,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,3754.285714285714,0.0037542857142857143,1996-06-28,19.3545,-99.16086111111112,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,3754.285714285714,0.0037542857142857143,1996-06-28,19.28608333333333,-99.17997222222225,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,819936.0,0.819936,4880.571428571428,0.0048805714285714286,1996-06-28,19.297416666666667,-99.20952777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,599184.0,0.599184,3566.5714285714284,0.0035665714285714285,1996-06-28,19.307222222222222,-99.22797222222222,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1986768.0,1.986768,11826.0,0.011826,1996-06-28,19.31194444444445,-99.1563888888889,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,914544.0,0.914544,5443.714285714285,0.005443714285714285,1996-06-28,19.31838888888889,-99.17027777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,5631.428571428572,0.005631428571428572,1996-06-28,19.300944444444447,-99.17875,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,599184.0,0.599184,3566.5714285714284,0.0035665714285714285,1996-06-28,19.29180555555556,-99.17186111111111,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1292976.0,1.292976,7696.285714285715,0.0076962857142857145,1996-06-28,19.35805555555556,-99.1538888888889,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,977616.0,0.977616,5819.142857142857,0.005819142857142857,1996-06-28,19.29002777777778,-99.18111111111112,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1103760.0,1.10376,6570.0,0.00657,1996-06-28,19.34361111111111,-99.20805555555556,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,3754.285714285714,0.0037542857142857143,1996-06-28,19.366666666666667,-99.20527777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,3754.285714285714,0.0037542857142857143,1996-06-28,19.37163888888889,-99.20591666666668,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,3754.285714285714,0.0037542857142857143,1996-06-28,19.299444444444447,-99.19944444444444,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1009152.0,1.009152,6006.857142857143,0.006006857142857143,1996-06-28,19.37138888888889,-99.16083333333334,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,3754.285714285714,0.0037542857142857143,1996-06-28,19.299083333333336,-99.15619444444444,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,977616.0,0.977616,5819.142857142857,0.005819142857142857,1996-06-28,19.301666666666662,-99.16088888888888,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,599184.0,0.599184,3566.5714285714284,0.0035665714285714285,1996-06-28,19.286250000000003,-99.15694444444443,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,189216.0,0.189216,1126.2857142857142,0.0011262857142857142,1996-06-28,19.3035,-99.182,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,473040.0,0.47304,2815.714285714286,0.002815714285714286,1996-06-28,19.299166666666668,-99.22694444444444,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,3754.285714285714,0.0037542857142857143,1996-06-28,19.272222222222226,-99.15280555555556,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1040688.0,1.040688,6194.571428571428,0.006194571428571429,1996-06-28,19.26897222222222,-99.16008333333332,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,725328.0,0.725328,4317.428571428572,0.004317428571428572,1996-06-28,19.26763888888889,-99.15669444444444,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1009152.0,1.009152,6006.857142857143,0.006006857142857143,1996-06-28,19.271,-99.154,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,599184.0,0.599184,3566.5714285714284,0.0035665714285714285,1996-06-28,19.27383333333333,-99.1505,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.29563888888889,-99.18661111111112,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.331972222222223,-99.21411111111112,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.40502777777777,-99.22708333333334,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.27847222222222,-99.15808333333334,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.283972222222225,-99.1511388888889,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.28427777777778,-99.15636111111112,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.28033333333333,-99.15558333333334,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.33388888888889,-99.21761111111113,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.302777777777777,-99.17208333333332,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.33194444444445,-99.20727777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.331166666666668,-99.21686111111111,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.388777777777776,-99.20572222222222,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.36863888888889,-99.21394444444444,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.44708333333333,-99.21911111111112,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.446944444444444,-99.17777777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.394944444444445,-99.21325,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.341083333333334,-99.20166666666668,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.34047222222222,-99.20997222222222,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.390666666666664,-99.20111111111112,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.420944444444444,-99.155,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.37855555555556,-99.16280555555556,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.348388888888888,-99.18219444444443,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.36130555555556,-99.21141666666666,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.407027777777778,-99.18166666666669,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.428361111111112,-99.20072222222224,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.406444444444443,-99.18991666666668,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.367194444444443,-99.20525,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.33386111111111,-99.1990277777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.31972222222222,-99.19680555555556,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.311777777777777,-99.21752777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.44986111111111,-99.20402777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.428472222222226,-99.2196388888889,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.36508333333333,-99.19908333333332,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.293444444444447,-99.15844444444446,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.326444444444444,-99.15222222222222,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.370194444444444,-99.17244444444444,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,89703.36,0.08970336,533.9485714285714,0.0005339485714285715,1996-06-28,19.375222222222224,-99.19983333333332,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100993/26FMDA15,"THE AMERICAN BRITISH COWDRAY MEDICAL CENTER, I. A. P.",INDUSTRIAL,115000.0,0.115,115000.0,0.115,2009-10-30,19.35527777777778,-99.28055555555557,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13HGO100582/26EMDL08,"INDUSTRIAS CANNON, S.A. DE C.V.",SERVICIOS,40000.0,0.04,40000.0,0.04,1997-08-27,19.26805555555556,-99.3386111111111,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
08MEX105987/12HMGE00,H. AYUNTAMIENTO DE LERMA ( SALAZAR),PÚBLICO URBANO,45625.0,0.045625,45625.0,0.045625,2000-02-28,19.30611111111111,-99.38555555555556,1501,VALLE DE TOLUCA,True,REPDA_ANEXOS_SUB_2025-06
13MEX104269/26AMGR99,"AGUSTINA AJA GOMEZ, MARIA CRISTINA GUTIERREZ AJA, PEDRO GUTIERREZ AJA, LUIS GUTIERREZ AJA, AGUSTIN GUTIERREZ AJA, JESUS GUTIERREZ AJA Y JERONIMO GUTIERREZ AJA.",AGRÍCOLA,42048.0,0.042048,42048.0,0.042048,1999-04-26,19.302777777777777,-99.17361111111111,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
5MEX102153/26FMGR96,"INMOBILIARIA PEGASO, S. A. DE C. V.",INDUSTRIAL,38361.0,0.038361,38361.0,0.038361,1996-05-16,19.40194444444444,-99.22361111111113,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
