titulo,titular,uso,volumen_m3_anio,volumen_hm3_anio,volumen_punto_m3_anio,volumen_punto_hm3_anio,fecha_titulo,latitud,longitud,id_colonia,colonia,alcaldia,en_poniente,label,en_bbox_piloto
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1324512.0,1.324512,2430.2972477064222,0.0024302972477064223,1996-06-28,19.374583333333334,-99.1425,11534.0,San Simon Ticumac,Benito Juarez,False,San Simon Ticumac — Benito Juarez,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.499166666666667,-99.07527777777776,11983.0,San Felipe De Jesus,Gustavo A. Madero,False,San Felipe De Jesus — Gustavo A. Madero,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.352694444444445,-99.14172222222224,11569.0,Country Club,Coyoacan,False,Country Club — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,914544.0,0.914544,1678.062385321101,0.001678062385321101,1996-06-28,19.41027777777777,-99.15861111111111,11821.0,Centro Urbano Benito Juarez,Cuauhtemoc,False,Centro Urbano Benito Juarez — Cuauhtemoc,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1135296.0,1.135296,2083.111926605505,0.002083111926605505,1996-06-28,19.3395,-99.16611111111112,11593.0,Fracc Pedregal De San Francisco,Coyoacan,False,Fracc Pedregal De San Francisco — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1608336.0,1.608336,2951.075229357798,0.002951075229357798,1996-06-28,19.372444444444444,-99.15472222222223,11507.0,Portales Norte,Benito Juarez,False,Portales Norte — Benito Juarez,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,283824.0,0.283824,520.7779816513762,0.0005207779816513762,1996-06-28,19.399444444444445,-99.135,12103.0,Viaducto Piedad,Iztacalco,False,Viaducto Piedad — Iztacalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,788400.0,0.7884,1446.605504587156,0.001446605504587156,1996-06-28,19.356361111111116,-99.07344444444443,12217.0,Barrio San Miguel,Iztapalapa,False,Barrio San Miguel — Iztapalapa,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1639872.0,1.639872,3008.9394495412844,0.0030089394495412844,1996-06-28,19.339194444444445,-99.02944444444444,12305.0,Reforma Politica,Iztapalapa,False,Reforma Politica — Iztapalapa,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1166832.0,1.166832,2140.9761467889907,0.002140976146788991,1996-06-28,19.341305555555557,-99.085,12364.0,Infonavit San Francisco,Iztapalapa,False,Infonavit San Francisco — Iztapalapa,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,851472.0,0.851472,1562.3339449541284,0.0015623339449541284,1996-06-28,19.24886111111111,-99.02186111111112,13138.0,3A Secc Los Cerrillos,Xochimilco,False,3A Secc Los Cerrillos — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1513728.0,1.513728,2777.4825688073392,0.0027774825688073393,1996-06-28,19.247,-99.01872222222222,13137.0,2A Secc Los Cerrillos,Xochimilco,False,2A Secc Los Cerrillos — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2175984.0,2.175984,3992.6311926605504,0.003992631192660551,1996-06-28,19.246333333333336,-99.01025,13140.0,Santa Maria Nativitas,Tlahuac,False,Santa Maria Nativitas — Tlahuac,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1103760.0,1.10376,2025.2477064220184,0.0020252477064220185,1996-06-28,19.232,-99.12544444444444,13143.0,San Mateo Xalpa,Xochimilco,False,San Mateo Xalpa — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,788400.0,0.7884,1446.605504587156,0.001446605504587156,1996-06-28,19.23761111111111,-99.12947222222222,13143.0,San Mateo Xalpa,Xochimilco,False,San Mateo Xalpa — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1103760.0,1.10376,2025.2477064220184,0.0020252477064220185,1996-06-28,19.25175,-99.06833333333331,13123.0,San Juan Moyotepec,Xochimilco,False,San Juan Moyotepec — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,756864.0,0.756864,1388.7412844036696,0.0013887412844036696,1996-06-28,19.24955555555556,-99.04369444444444,13114.0,San Andres,Xochimilco,False,San Andres — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,567648.0,0.567648,1041.5559633027524,0.0010415559633027525,1996-06-28,19.278055555555557,-99.18083333333334,12834.0,El Convento,Tlalpan,False,El Convento — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.250888888888888,-99.03816666666668,13121.0,Guadalupana,Xochimilco,False,Guadalupana — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1324512.0,1.324512,2430.2972477064222,0.0024302972477064223,1996-06-28,19.238472222222224,-99.11861111111112,13143.0,San Mateo Xalpa,Xochimilco,False,San Mateo Xalpa — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1545264.0,1.545264,2835.3467889908256,0.0028353467889908257,1996-06-28,19.300527777777777,-99.15205555555556,11694.0,Bosques De Tetlalmeya,Coyoacan,False,Bosques De Tetlalmeya — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1356048.0,1.356048,2488.161467889908,0.0024881614678899083,1996-06-28,19.33230555555556,-99.12355555555555,11575.0,San Francisco Culhuacan,Coyoacan,False,San Francisco Culhuacan — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,1735.926605504587,0.001735926605504587,1996-06-28,19.275416666666665,-99.13908333333336,13019.0,Santa Maria Tepepan,Xochimilco,False,Santa Maria Tepepan — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,756864.0,0.756864,1388.7412844036696,0.0013887412844036696,1996-06-28,19.268916666666662,-99.14452777777778,12884.0,Valle De Tepepan,Tlalpan,False,Valle De Tepepan — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1324512.0,1.324512,2430.2972477064222,0.0024302972477064223,1996-06-28,19.264416666666666,-99.13044444444444,13021.0,Ampl Tepepan,Xochimilco,False,Ampl Tepepan — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1324512.0,1.324512,2430.2972477064222,0.0024302972477064223,1996-06-28,19.24475,-99.12025,13074.0,Santiago Tepalcatlalpan,Xochimilco,False,Santiago Tepalcatlalpan — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,725328.0,0.725328,1330.8770642201835,0.0013308770642201835,1996-06-28,19.265027777777775,-99.16066666666669,12888.0,Valle Verde,Tlalpan,False,Valle Verde — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,315360.0,0.31536,578.6422018348624,0.0005786422018348624,1996-06-28,19.28388888888889,-99.23194444444444,12713.0,Pedregal De San Nicolas 3Ra Secc,Tlalpan,False,Pedregal De San Nicolas 3Ra Secc — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,914544.0,0.914544,1678.062385321101,0.001678062385321101,1996-06-28,19.23963888888889,-99.07177777777775,13108.0,Tecacalanco,Xochimilco,False,Tecacalanco — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1103760.0,1.10376,2025.2477064220184,0.0020252477064220185,1996-06-28,19.50852777777778,-99.20505555555556,11394.0,Infonavit El Rosario,Azcapotzalco,False,Infonavit El Rosario — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1072224.0,1.072224,1967.3834862385322,0.001967383486238532,1996-06-28,19.497333333333334,-99.21013888888888,11433.0,Hacienda Del Rosario,Azcapotzalco,False,Hacienda Del Rosario — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,315360.0,0.31536,578.6422018348624,0.0005786422018348624,1996-06-28,19.503555555555558,-99.18294444444444,11416.0,Santa Barbara,Azcapotzalco,False,Santa Barbara — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,662256.0,0.662256,1215.1486238532111,0.0012151486238532112,1996-06-28,19.491777777777777,-99.20755555555556,11435.0,La Providencia,Azcapotzalco,False,La Providencia — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,1735.926605504587,0.001735926605504587,1996-06-28,19.496194444444445,-99.20119444444444,11434.0,Presidente Madero,Azcapotzalco,False,Presidente Madero — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,157680.0,0.15768,289.3211009174312,0.0002893211009174312,1996-06-28,19.48705555555556,-99.21686111111111,11460.0,Isssfam Sedena Las Armas,Azcapotzalco,False,Isssfam Sedena Las Armas — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,1735.926605504587,0.001735926605504587,1996-06-28,19.489611111111117,-99.19005555555556,11412.0,Santo Domingo,Azcapotzalco,False,Santo Domingo — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1072224.0,1.072224,1967.3834862385322,0.001967383486238532,1996-06-28,19.486944444444447,-99.18333333333334,11377.0,San Marcos,Azcapotzalco,False,San Marcos — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,788400.0,0.7884,1446.605504587156,0.001446605504587156,1996-06-28,19.48038888888889,-99.199,11465.0,Campo Encantado,Azcapotzalco,False,Campo Encantado — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,441504.0,0.441504,810.0990825688074,0.0008100990825688074,1996-06-28,19.47647222222222,-99.20958333333334,11467.0,Santiago Ahuizotla,Azcapotzalco,False,Santiago Ahuizotla — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,851472.0,0.851472,1562.3339449541284,0.0015623339449541284,1996-06-28,19.462138888888887,-99.18302777777778,11390.0,San Alvaro,Azcapotzalco,False,San Alvaro — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,788400.0,0.7884,1446.605504587156,0.001446605504587156,1996-06-28,19.452777777777776,-99.0786111111111,12063.0,Bosque De San Juan De Aragon,Gustavo A. Madero,False,Bosque De San Juan De Aragon — Gustavo A. Madero,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1040688.0,1.040688,1909.5192660550458,0.0019095192660550458,1996-06-28,19.465055555555555,-99.17330555555556,11478.0,Obrero Popular,Azcapotzalco,False,Obrero Popular — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,1735.926605504587,0.001735926605504587,1996-06-28,19.47825,-99.16355555555556,11454.0,Euzkadi,Azcapotzalco,False,Euzkadi — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1009152.0,1.009152,1851.6550458715597,0.0018516550458715596,1996-06-28,19.473805555555558,-99.15672222222224,11450.0,Pro Hogar,Azcapotzalco,False,Pro Hogar — Azcapotzalco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1261440.0,1.26144,2314.5688073394494,0.0023145688073394496,1996-06-28,19.291444444444448,-99.07652777777776,13039.0,La Cienega Chica,Xochimilco,False,La Cienega Chica — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,914544.0,0.914544,1678.062385321101,0.001678062385321101,1996-06-28,19.36277777777778,-99.06583333333332,12180.0,Unidad Hab Vicente Guerrero,Iztapalapa,False,Unidad Hab Vicente Guerrero — Iztapalapa,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.35805555555556,-99.02527777777776,12251.0,Z Urb Ej Sta Maria Aztahuacan,Iztapalapa,False,Z Urb Ej Sta Maria Aztahuacan — Iztapalapa,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.350527777777778,-99.02336111111111,12250.0,Santa Maria Aztahuacan,Iztapalapa,False,Santa Maria Aztahuacan — Iztapalapa,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1135296.0,1.135296,2083.111926605505,0.002083111926605505,1996-06-28,19.31733333333333,-99.14163888888888,11674.0,El Reloj,Coyoacan,False,El Reloj — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1608336.0,1.608336,2951.075229357798,0.002951075229357798,1996-06-28,19.24538888888889,-99.06827777777778,13111.0,Santa Cruz Acalpixca,Xochimilco,False,Santa Cruz Acalpixca — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.39022222222222,-99.1926388888889,11132.0,8 De Agosto,Alvaro Obregon,True,8 De Agosto — Alvaro Obregon,True
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,536112.0,0.536112,983.6917431192661,0.000983691743119266,1996-06-28,19.299611111111112,-99.20508333333332,12732.0,Jardines En La MontaãA,Tlalpan,False,Jardines En La MontaãA — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1545264.0,1.545264,2835.3467889908256,0.0028353467889908257,1996-06-28,19.24155555555556,-99.01147222222222,13137.0,2A Secc Los Cerrillos,Xochimilco,False,2A Secc Los Cerrillos — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,157680.0,0.15768,289.3211009174312,0.0002893211009174312,1996-06-28,19.363666666666667,-99.27255555555556,11779.0,Centro Comercial Santa Fe,Cuajimalpa De Morelos,True,Centro Comercial Santa Fe — Cuajimalpa De Morelos,True
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1482192.0,1.482192,2719.6183486238533,0.0027196183486238533,1996-06-28,19.34611111111111,-99.1235,11572.0,Paseos De TaxqueãA,Coyoacan,False,Paseos De TaxqueãA — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,157680.0,0.15768,289.3211009174312,0.0002893211009174312,1996-06-28,19.3105,-99.17277777777778,11693.0,Rinconada Las Playas Infonavit,Coyoacan,False,Rinconada Las Playas Infonavit — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1103760.0,1.10376,2025.2477064220184,0.0020252477064220185,1996-06-28,19.33936111111111,-99.15266666666668,11610.0,Unidad Hab Del Pacifico,Coyoacan,False,Unidad Hab Del Pacifico — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,839808.0,0.839808,1540.9321100917432,0.0015409321100917433,1996-06-28,19.43430555555556,-99.20744444444443,12518.0,Los Morales Secc Alameda,Miguel Hidalgo,True,Los Morales Secc Alameda — Miguel Hidalgo,True
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,819936.0,0.819936,1504.4697247706422,0.0015044697247706422,1996-06-28,19.445166666666665,-99.19402777777778,12511.0,Cuauhtemoc Pensil,Miguel Hidalgo,True,Cuauhtemoc Pensil — Miguel Hidalgo,True
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,693792.0,0.693792,1273.0128440366973,0.0012730128440366973,1996-06-28,19.451888888888888,-99.17369444444444,12493.0,Nextitla,Miguel Hidalgo,True,Nextitla — Miguel Hidalgo,True
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1324512.0,1.324512,2430.2972477064222,0.0024302972477064223,1996-06-28,19.34875,-99.17472222222224,11551.0,Villa Coyoacan,Coyoacan,False,Villa Coyoacan — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,883008.0,0.883008,1620.1981651376148,0.0016201981651376147,1996-06-28,19.316111111111116,-99.15805555555556,11673.0,Adolfo Ruiz Cortines,Coyoacan,False,Adolfo Ruiz Cortines — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,1735.926605504587,0.001735926605504587,1996-06-28,19.32397222222222,-99.17291666666668,11629.0,Pedregal De Santo Domingo,Coyoacan,False,Pedregal De Santo Domingo — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,536112.0,0.536112,983.6917431192661,0.000983691743119266,1996-06-28,19.307194444444445,-99.16294444444443,11682.0,Pedregal De La Zorra,Coyoacan,False,Pedregal De La Zorra — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,536112.0,0.536112,983.6917431192661,0.000983691743119266,1996-06-28,19.305722222222222,-99.15291666666668,11668.0,Pedregal Santa Ursula,Coyoacan,False,Pedregal Santa Ursula — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1608336.0,1.608336,2951.075229357798,0.002951075229357798,1996-06-28,19.328972222222223,-99.15641666666669,11630.0,Santo Domingo,Coyoacan,False,Santo Domingo — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1261440.0,1.26144,2314.5688073394494,0.0023145688073394496,1996-06-28,19.280277777777776,-99.13366666666668,13018.0,San Juan Tepepan,Xochimilco,False,San Juan Tepepan — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1166832.0,1.166832,2140.9761467889907,0.002140976146788991,1996-06-28,19.331694444444445,-99.15158333333332,11583.0,Candelaria Coyoacan,Coyoacan,False,Candelaria Coyoacan — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1513728.0,1.513728,2777.4825688073392,0.0027774825688073393,1996-06-28,19.241777777777777,-99.05588888888887,13115.0,San Gregorio Atlapulco,Xochimilco,False,San Gregorio Atlapulco — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1576800.0,1.5768,2893.211009174312,0.002893211009174312,1996-06-28,19.244972222222223,-99.05513888888888,13115.0,San Gregorio Atlapulco,Xochimilco,False,San Gregorio Atlapulco — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2302128.0,2.302128,4224.088073394495,0.004224088073394495,1996-06-28,19.23680555555556,-99.05458333333333,13115.0,San Gregorio Atlapulco,Xochimilco,False,San Gregorio Atlapulco — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1671408.0,1.671408,3066.8036697247708,0.0030668036697247708,1996-06-28,19.2435,-99.0135,13140.0,Santa Maria Nativitas,Tlahuac,False,Santa Maria Nativitas — Tlahuac,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1356048.0,1.356048,2488.161467889908,0.0024881614678899083,1996-06-28,19.23680555555556,-99.11158333333331,13085.0,San Lucas Xochimanca,Xochimilco,False,San Lucas Xochimanca — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1608336.0,1.608336,2951.075229357798,0.002951075229357798,1996-06-28,19.232666666666663,-99.09283333333332,13107.0,La Joya De Vargas,Xochimilco,False,La Joya De Vargas — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1229904.0,1.229904,2256.7045871559635,0.0022567045871559636,1996-06-28,19.235444444444447,-99.09136111111113,13103.0,Ampl Nativitas La Joya,Xochimilco,False,Ampl Nativitas La Joya — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.27861111111111,-99.19055555555556,12828.0,Parque Nacional Fuentes Brotantes,Tlalpan,False,Parque Nacional Fuentes Brotantes — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.3545,-99.16086111111112,11559.0,Del Carmen,Coyoacan,False,Del Carmen — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.28608333333333,-99.17997222222225,12828.0,Parque Nacional Fuentes Brotantes,Tlalpan,False,Parque Nacional Fuentes Brotantes — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,819936.0,0.819936,1504.4697247706422,0.0015044697247706422,1996-06-28,19.297416666666667,-99.20952777777778,12732.0,Jardines En La MontaãA,Tlalpan,False,Jardines En La MontaãA — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,599184.0,0.599184,1099.4201834862386,0.0010994201834862386,1996-06-28,19.307222222222222,-99.22797222222222,12724.0,Fuentes Del Pedregal,Tlalpan,False,Fuentes Del Pedregal — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1986768.0,1.986768,3645.445871559633,0.003645445871559633,1996-06-28,19.31194444444445,-99.1563888888889,11668.0,Pedregal Santa Ursula,Coyoacan,False,Pedregal Santa Ursula — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,914544.0,0.914544,1678.062385321101,0.001678062385321101,1996-06-28,19.31838888888889,-99.17027777777778,11629.0,Pedregal De Santo Domingo,Coyoacan,False,Pedregal De Santo Domingo — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,1735.926605504587,0.001735926605504587,1996-06-28,19.31341666666667,-99.11294444444444,11700.0,Cedros,Coyoacan,False,Cedros — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,1735.926605504587,0.001735926605504587,1996-06-28,19.300944444444447,-99.17875,12704.0,Equipamiento Fabrica Fisisa,Tlalpan,False,Equipamiento Fabrica Fisisa — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,599184.0,0.599184,1099.4201834862386,0.0010994201834862386,1996-06-28,19.29180555555556,-99.17186111111111,12686.0,Tlalpan Centro I,Tlalpan,False,Tlalpan Centro I — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1292976.0,1.292976,2372.433027522936,0.002372433027522936,1996-06-28,19.35805555555556,-99.1538888888889,11512.0,Gral Pedro Maria Anaya,Benito Juarez,False,Gral Pedro Maria Anaya — Benito Juarez,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,977616.0,0.977616,1793.7908256880735,0.0017937908256880734,1996-06-28,19.29002777777778,-99.18111111111112,12748.0,Barrio La Lonja,Tlalpan,False,Barrio La Lonja — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1135296.0,1.135296,2083.111926605505,0.002083111926605505,1996-06-28,19.511111111111116,-99.15333333333334,12007.0,Nueva Industrial Vallejo Norte,Gustavo A. Madero,False,Nueva Industrial Vallejo Norte — Gustavo A. Madero,False
